historical_demand,inventory_level,raw_material_cost,machine_utilization,supplier_rating,lead_time,temperature,pressure,labor_hours,production_cost,procurement_source,safety_risk
520,1877,306.23,72.94,1.62,13,60.54,103.29,39.66,6020.31,External,Low
366,1495,125.63,95.82,1.55,17,61.23,28.0,21.27,9711.05,InHouse,Low
913,720,970.57,83.21,4.76,17,56.96,249.34,22.14,6191.8,External,Medium
901,3312,259.32,71.13,1.54,18,97.12,183.04,20.63,9775.2,InHouse,Low
281,2920,629.46,66.25,3.67,22,66.97,274.26,25.75,1217.84,InHouse,Medium
834,1549,442.94,67.92,4.06,22,40.85,271.2,35.95,2568.32,InHouse,High
703,1985,217.33,71.81,1.43,6,63.09,70.64,31.08,7776.81,InHouse,Low
353,1606,954.35,83.81,4.85,21,101.13,267.0,10.03,1060.29,InHouse,High
847,1943,330.88,80.01,4.69,25,61.56,203.59,39.76,9752.21,InHouse,High
672,2510,256.27,85.46,2.21,14,20.38,297.68,14.81,7805.23,External,High
518,1130,601.17,55.37,2.96,16,67.23,115.67,43.39,9998.98,External,Medium
742,3184,275.79,83.66,2.49,8,67.58,71.6,9.03,2395.97,External,Medium
421,2853,779.32,54.62,4.03,16,63.66,287.62,5.91,8895.83,InHouse,Medium
316,338,863.83,81.61,1.46,22,110.57,299.16,7.58,5371.32,External,High
869,3404,733.22,56.55,1.16,4,77.17,214.66,41.05,5978.8,InHouse,Low
511,501,624.52,97.99,2.01,26,80.61,283.71,47.75,3943.28,External,Low
963,3128,325.38,65.28,1.95,4,60.36,197.29,13.19,4107.04,InHouse,Low
404,2880,765.89,63.78,1.57,13,48.67,83.2,6.01,9401.93,External,High
315,3587,665.69,63.94,2.28,6,46.32,188.75,17.75,8763.09,External,High
492,3295,909.19,71.81,3.55,5,32.34,35.0,21.58,8063.99,InHouse,Low
625,2232,451.54,78.68,2.73,6,86.32,272.86,18.93,9673.06,InHouse,Low
512,3145,466.54,60.39,4.18,14,36.34,225.71,19.92,4152.33,External,High
392,3187,538.56,99.38,4.93,17,70.82,270.85,40.98,3413.61,External,Medium
744,4418,581.69,53.63,3.66,8,29.51,38.63,10.26,1835.3,InHouse,Low
405,2306,947.61,68.85,1.16,12,42.67,123.3,27.35,5849.67,External,Low
429,2216,685.97,86.88,1.67,7,114.62,253.22,29.77,7366.83,External,High
760,3673,706.31,57.05,4.26,16,28.18,299.54,49.46,4712.4,External,High
97,514,378.13,91.79,4.24,14,98.19,155.9,35.15,7577.9,External,Medium
708,4571,452.94,96.71,1.53,14,33.2,185.65,15.52,1340.98,External,Low
894,4678,378.34,99.54,4.65,16,65.06,196.83,13.09,5287.5,InHouse,Medium
321,4013,863.37,86.37,1.85,26,111.68,223.78,38.29,4600.52,External,Medium
213,4331,835.74,51.16,2.8,15,26.37,75.84,47.47,6243.95,External,Medium
802,2097,779.6,50.47,4.79,29,101.01,146.58,15.14,9508.25,External,High
988,2273,104.69,76.76,1.13,28,30.27,279.38,22.42,4775.6,InHouse,Low
758,118,943.67,60.21,1.84,11,48.0,160.67,10.34,4365.92,InHouse,Low
754,4524,445.88,78.52,2.49,19,79.23,215.17,23.91,2118.84,InHouse,Low
358,167,167.54,52.25,2.4,11,68.74,264.46,11.18,3464.25,External,Low
56,2566,598.45,59.93,2.44,6,58.95,83.02,49.63,8010.44,InHouse,High
736,3681,922.23,80.11,3.26,23,97.08,293.09,47.86,2221.71,InHouse,Medium
689,2538,877.71,83.77,2.35,2,56.78,191.64,26.29,2760.17,InHouse,High
165,2455,455.87,91.53,4.0,21,119.25,192.98,13.8,5227.77,External,High
536,4173,850.05,86.42,4.41,4,43.33,189.37,18.89,7934.18,External,Medium
282,3879,301.92,71.19,3.43,4,71.6,250.94,31.01,9914.67,External,Low
654,4374,153.33,56.77,2.53,16,95.3,237.64,16.57,4306.53,InHouse,Medium
611,547,120.78,58.69,3.97,5,24.61,51.41,16.73,2753.53,External,Low
383,401,554.28,83.23,1.99,18,116.36,150.94,13.28,4671.35,InHouse,High
724,267,291.48,73.79,1.82,15,72.12,78.0,40.37,4717.85,External,Low
893,2331,494.72,79.66,2.67,19,91.09,180.3,18.21,7357.64,External,High
696,1527,278.05,59.23,3.84,10,98.3,86.44,18.55,1224.43,InHouse,Medium
395,4794,244.42,94.32,3.01,14,27.45,268.52,36.16,4687.6,InHouse,Low
594,1502,588.67,61.71,3.32,9,79.07,216.29,35.24,8228.79,External,Low
475,1506,565.83,85.48,3.63,6,67.95,104.82,20.84,6231.19,External,Low
913,1694,581.67,67.32,1.32,20,52.77,226.42,32.15,9773.32,InHouse,Medium
897,357,433.19,57.96,2.88,28,34.08,138.7,32.17,7351.22,InHouse,Medium
707,3989,410.64,86.18,4.47,21,100.93,282.74,33.56,3002.82,External,High
96,2218,952.01,81.74,4.1,12,88.08,44.99,30.51,8782.99,InHouse,High
213,4312,527.28,95.15,3.23,20,24.19,153.15,13.81,4997.02,InHouse,High
543,999,792.0,80.49,1.11,15,54.56,172.73,18.42,9037.85,External,High
749,2183,934.78,94.63,1.83,5,78.59,101.43,40.18,7054.31,External,High
442,1790,620.92,54.58,4.01,20,53.77,176.41,21.09,7786.82,InHouse,High
419,1315,710.27,84.42,4.55,11,112.05,21.85,25.41,6179.08,External,High
493,4875,638.35,98.44,2.57,20,101.11,12.96,16.37,3696.01,InHouse,High
476,3342,614.58,77.68,4.15,28,104.05,26.12,30.93,7863.21,InHouse,High
285,568,378.84,87.91,3.36,15,48.2,82.06,5.25,6374.95,External,Medium
796,4724,746.8,96.31,3.84,4,47.45,268.7,42.25,1705.27,InHouse,High
252,3350,257.18,71.94,2.98,7,90.74,121.56,39.94,5920.84,InHouse,Low
549,3089,654.88,66.92,4.37,18,63.17,96.2,17.52,5787.25,InHouse,Medium
841,2627,135.58,52.0,1.67,6,24.53,224.01,44.65,9589.2,InHouse,Medium
272,3968,459.82,69.66,3.17,7,61.81,286.74,43.74,1000.58,External,Medium
65,4217,793.0,67.45,1.4,25,36.34,152.26,44.74,3320.53,InHouse,Medium
178,1870,729.01,58.66,3.21,28,27.61,236.01,23.28,8380.85,External,Medium
137,691,698.42,84.79,2.03,1,43.47,83.97,28.73,9085.39,InHouse,Medium
987,2146,565.14,83.39,1.02,3,83.71,106.41,9.3,8574.62,InHouse,Medium
757,945,780.83,76.15,1.25,21,68.68,148.21,28.55,6395.15,InHouse,Low
144,142,530.76,94.55,1.56,6,106.54,72.48,24.99,6144.36,InHouse,Medium
957,4098,986.22,64.81,3.45,18,59.44,14.62,13.54,3716.86,External,Low
559,4916,367.71,61.94,2.39,9,34.37,270.63,40.08,3404.93,External,Low
237,213,699.04,98.29,2.23,17,118.06,84.53,6.79,6146.07,External,Medium
903,103,966.34,90.92,3.22,18,50.85,194.34,9.9,2960.49,External,Low
493,2937,982.45,63.64,1.78,1,97.46,242.14,31.76,9564.17,InHouse,Low
949,4200,785.54,94.39,4.61,28,78.37,230.74,18.48,1027.02,External,Medium
109,130,971.1,82.64,1.52,1,74.12,185.71,40.73,5242.26,InHouse,Medium
86,4231,954.78,50.1,4.88,1,78.34,125.82,10.93,6129.46,External,High
802,818,946.3,86.18,4.79,24,70.4,256.98,48.52,4098.7,External,Low
229,3933,527.22,66.64,4.78,21,90.63,254.72,49.62,9115.01,External,High
420,3405,879.76,73.64,4.15,9,107.39,267.86,12.58,2734.58,InHouse,High
891,3620,289.31,69.67,2.43,9,91.16,137.08,23.75,8857.52,External,Low
618,4605,655.16,51.76,4.64,13,64.68,35.78,42.15,4503.48,External,Low
722,1437,440.2,98.19,2.97,23,27.47,63.9,46.14,8867.23,External,Medium
616,4942,116.17,62.49,1.3,24,61.09,47.69,25.54,1773.13,InHouse,Medium
696,609,654.05,60.09,3.6,17,22.77,205.22,16.13,3425.78,InHouse,Medium
877,4754,239.43,97.87,2.9,13,50.05,267.79,8.17,8499.8,InHouse,High
711,2085,769.2,95.22,4.73,21,119.5,140.69,23.15,9302.03,External,Low
701,2630,292.0,78.96,1.38,1,83.64,15.13,30.94,4752.81,InHouse,High
463,489,200.39,60.84,2.72,19,58.2,180.01,16.62,6315.79,InHouse,Low
392,405,616.05,72.46,3.83,24,21.66,151.66,8.73,1572.93,External,High
792,129,105.55,84.47,1.46,20,30.13,60.46,48.25,5173.34,InHouse,Medium
601,3631,867.41,96.9,3.21,30,69.48,16.77,35.69,1071.63,InHouse,Low
97,1165,236.1,73.16,4.49,26,25.97,107.32,14.41,3884.23,External,Low
890,1237,176.05,77.68,3.63,2,44.93,235.55,31.51,9018.79,External,High
536,2787,340.48,59.09,1.96,16,79.13,291.48,22.58,8896.05,External,Low
483,728,869.35,90.6,1.46,21,44.13,255.87,40.09,6394.75,InHouse,Medium
829,3344,717.81,50.03,2.6,16,99.08,33.16,26.41,3915.43,InHouse,Low
499,3965,339.38,73.88,1.49,10,33.21,53.78,44.36,2031.45,External,High
553,513,661.65,76.8,3.14,23,109.55,181.65,47.59,1713.1,External,High
891,3335,307.7,91.96,1.66,8,86.65,295.19,17.38,8560.74,External,High
110,1943,500.64,64.63,1.95,24,60.74,84.96,20.42,7685.34,External,Low
859,2251,811.54,94.66,2.85,21,99.79,292.21,9.36,5758.69,External,Medium
929,2439,519.62,96.6,2.57,20,61.84,226.14,6.79,2408.26,External,Medium
105,3774,650.39,94.89,1.61,15,70.41,232.17,48.65,3578.9,External,Low
950,2398,781.59,91.88,3.43,21,47.04,148.51,46.69,9196.37,External,High
811,2199,857.16,57.71,1.95,2,109.4,189.84,13.61,2712.19,External,High
234,3011,257.81,65.34,4.73,28,36.44,93.2,40.92,9885.2,External,Medium
177,835,952.91,98.23,4.51,18,90.65,171.54,6.05,5374.72,InHouse,High
914,949,719.47,56.0,1.11,18,71.11,208.81,41.85,9702.35,InHouse,Medium
662,1398,889.1,65.49,1.05,18,71.78,71.45,17.27,9820.16,External,Medium
661,2033,753.47,58.53,1.23,25,108.15,219.38,39.55,1000.8,External,Low
630,4337,693.61,54.58,4.46,2,87.95,292.52,14.68,4559.35,InHouse,High
972,101,841.75,98.26,2.12,14,118.89,176.51,20.32,4988.46,External,High
580,1020,489.9,69.16,3.65,29,21.98,201.05,18.89,9777.69,External,Low
516,1095,359.6,51.26,3.17,27,113.16,211.69,38.77,1081.41,External,High
321,1281,591.07,61.4,4.04,23,87.56,250.85,10.84,5676.4,External,High
724,2407,456.43,69.72,1.91,22,90.18,272.75,21.33,1616.27,External,High
437,2537,696.03,62.39,4.38,14,119.1,61.15,28.64,9264.7,InHouse,Medium
69,2669,858.25,61.15,4.98,28,20.98,277.15,18.14,8084.38,InHouse,Low
362,3279,966.67,70.55,4.86,28,108.73,119.62,18.52,8227.69,External,High
392,3815,164.31,65.19,3.53,26,87.29,32.45,14.48,6737.6,InHouse,Low
990,4369,656.32,67.02,4.44,27,102.2,24.05,39.65,7896.49,External,Medium
895,2581,435.14,54.59,4.55,6,102.0,126.62,14.39,8399.12,InHouse,Low
151,4037,429.68,78.61,4.85,23,33.56,93.34,38.2,4256.19,InHouse,Low
130,4506,115.73,64.15,4.6,22,116.18,143.38,43.48,2575.26,InHouse,High
396,2456,376.01,82.8,1.37,27,96.11,259.87,44.1,2700.96,External,Low
475,3454,824.41,61.86,3.32,27,72.01,91.14,28.97,9745.92,InHouse,Medium
479,963,281.07,71.63,2.19,12,39.22,26.67,10.71,5771.58,InHouse,Medium
554,1680,900.51,50.28,3.31,13,29.77,96.17,32.35,9958.58,External,Low
333,741,642.06,97.32,1.68,26,41.9,270.27,42.38,8554.18,External,High
432,1246,990.66,69.68,1.86,3,57.47,122.77,45.52,6219.6,InHouse,Medium
355,1751,122.51,88.18,2.82,24,116.29,297.21,45.45,8379.52,External,Medium
352,391,791.29,65.72,2.08,27,42.97,265.49,43.3,2104.96,InHouse,High
984,4902,812.47,55.97,2.25,26,79.16,198.54,12.2,5777.62,InHouse,Low
488,4135,174.79,67.97,2.1,8,52.24,277.45,39.61,2182.54,External,Medium
708,2682,853.98,50.02,3.64,7,119.04,169.38,30.43,3405.38,InHouse,Medium
543,2634,362.45,67.07,1.29,18,114.15,27.99,5.25,5837.61,External,Low
381,302,930.19,61.14,3.48,23,36.72,295.84,9.31,1903.35,External,Medium
369,3184,908.96,94.09,1.45,11,80.42,147.6,21.98,5001.05,InHouse,Medium
786,3869,304.01,97.46,4.25,21,69.43,77.0,41.68,5288.84,InHouse,Medium
111,878,900.51,53.2,4.9,5,44.33,263.01,34.39,9213.33,InHouse,Low
131,4972,280.36,53.14,3.5,13,21.87,149.74,42.91,5054.07,InHouse,Low
454,2777,309.6,97.86,4.46,4,82.73,225.08,21.71,5192.86,InHouse,Low
611,4007,520.94,61.3,1.88,7,79.86,137.24,15.61,8182.42,InHouse,High
398,592,301.58,84.5,1.19,11,59.81,157.03,21.15,1338.37,External,High
602,4821,583.4,51.34,1.15,18,37.15,143.06,26.23,3579.63,InHouse,Medium
318,1268,423.77,73.04,3.0,13,90.56,140.06,13.3,9974.43,InHouse,Low
250,4944,981.45,78.41,4.61,8,21.08,243.58,44.2,3673.49,External,Low
396,1309,506.88,92.62,1.86,5,108.65,160.61,6.2,8594.0,External,High
375,1764,116.94,54.83,4.52,11,100.04,208.63,14.4,8304.74,InHouse,High
478,4977,117.64,93.43,1.38,16,111.23,88.67,27.4,4226.95,External,Medium
644,3659,143.93,68.88,1.37,7,99.58,247.18,23.96,2333.46,InHouse,Low
536,1205,315.8,58.86,4.97,22,78.4,52.58,43.36,7393.92,External,High
601,1812,367.12,58.17,4.95,23,44.33,276.74,37.35,8138.04,InHouse,Low
476,2291,242.39,55.08,4.38,16,54.16,247.92,31.96,7361.46,InHouse,Medium
538,443,251.9,79.55,1.96,8,56.7,44.21,24.15,8074.26,InHouse,Low
314,897,878.83,50.27,4.52,5,49.45,149.6,39.15,9832.35,InHouse,High
445,4894,914.91,97.72,3.22,26,83.18,31.32,13.44,2146.89,External,High
773,4739,225.15,77.08,2.14,7,77.59,80.34,46.73,7409.13,InHouse,Low
395,210,686.86,76.03,2.07,28,77.02,289.42,40.91,6026.06,External,Medium
362,1736,432.96,54.73,2.68,23,101.01,270.65,6.65,8251.83,InHouse,Low
829,1643,744.24,85.92,3.41,14,24.92,14.42,7.24,1588.26,InHouse,High
988,1843,955.4,55.36,2.62,9,73.0,175.53,39.74,7544.0,External,High
65,1186,639.85,80.49,4.53,18,54.08,148.33,46.24,5243.05,External,High
353,1521,339.08,82.97,1.31,20,20.6,129.77,28.38,1678.04,External,Low
344,377,812.45,53.81,3.76,9,75.89,294.12,12.32,7835.52,InHouse,Low
815,3006,609.53,58.53,2.34,16,116.38,264.18,17.12,6395.08,InHouse,Medium
76,2812,552.45,76.67,1.11,24,62.67,275.72,26.78,6573.43,InHouse,Medium
884,4461,179.87,79.26,4.79,22,32.2,212.69,43.16,9659.31,InHouse,Medium
955,3830,622.7,55.52,3.27,22,50.76,41.05,37.68,8679.24,InHouse,High
817,2686,246.89,92.27,2.7,1,80.32,35.35,17.51,3161.32,External,Low
502,3362,435.22,56.91,2.57,26,103.52,45.14,38.21,8675.88,InHouse,Medium
967,3439,768.95,54.47,2.59,19,105.01,127.22,44.53,1239.29,InHouse,Medium
863,810,909.73,50.19,1.81,12,55.22,209.3,18.7,6293.8,InHouse,Low
72,1703,887.36,74.85,2.74,13,71.34,187.83,9.53,7870.58,External,Medium
388,4324,360.56,56.1,4.01,20,48.05,109.06,14.87,7263.51,InHouse,High
961,1297,256.05,50.83,4.65,23,106.8,52.66,10.92,1657.6,External,Low
117,1658,778.72,99.76,4.25,17,88.84,96.36,41.32,7046.15,InHouse,Low
663,4690,820.28,97.36,2.48,30,37.16,121.0,6.09,6610.77,External,High
931,2217,958.03,50.38,4.61,18,71.47,107.94,23.86,8614.82,InHouse,High
213,2191,761.44,56.77,1.73,6,95.81,210.02,40.51,7492.87,External,Low
308,3970,499.94,76.57,3.68,5,112.69,229.64,12.07,4171.44,InHouse,Low
379,1810,551.53,54.44,4.82,2,78.6,96.43,23.29,9768.84,External,High
419,4907,481.85,75.1,3.74,21,54.76,179.84,25.07,8449.54,InHouse,High
687,412,616.66,53.64,4.27,7,116.16,205.57,16.05,8199.56,External,High
577,710,197.54,74.53,1.38,25,28.96,108.21,34.85,9810.81,InHouse,Medium
909,261,457.6,57.09,4.0,28,68.06,175.41,5.38,3158.76,External,High
913,3912,366.24,76.36,4.97,29,64.69,123.66,22.56,9603.08,External,Medium
57,2783,341.93,58.49,2.93,23,51.42,149.07,44.78,9122.2,InHouse,Medium
964,4061,784.59,67.52,1.92,10,31.19,195.67,16.62,3027.21,InHouse,High
564,1298,797.56,70.78,1.48,30,47.02,274.75,35.26,1533.53,External,Medium
507,883,640.93,83.6,1.67,16,80.34,61.04,24.71,4263.64,InHouse,High
850,1101,495.55,51.57,3.45,21,77.92,147.31,33.04,5571.83,External,Medium
920,2473,481.45,59.66,3.98,12,38.33,232.09,21.21,4507.06,InHouse,Low
443,3236,242.35,97.09,3.59,11,97.28,273.59,45.16,2889.25,External,High
936,1610,740.01,50.63,2.11,10,80.6,116.66,18.39,9145.41,InHouse,High
212,2297,580.28,60.2,4.52,8,80.8,197.55,31.53,5620.66,External,Low
413,3556,446.2,90.86,1.03,21,44.6,135.02,45.27,6948.41,InHouse,Low
806,442,606.97,52.68,4.48,2,46.51,63.64,29.14,1997.86,External,Medium
472,4645,137.03,85.54,1.84,10,81.89,210.79,14.79,1147.58,InHouse,Low
559,2328,634.06,94.62,4.56,27,33.18,201.18,44.66,7467.26,InHouse,Low
490,4073,120.37,61.51,3.19,15,30.64,14.67,5.26,1628.88,External,Low
178,3139,118.11,56.84,2.7,6,76.74,159.74,34.16,7469.86,InHouse,Low
523,3782,424.78,78.59,1.8,6,58.16,75.31,26.78,9947.86,External,High
203,1804,129.71,80.67,4.42,26,50.79,167.55,31.37,3211.47,InHouse,High
945,4003,633.36,98.11,2.63,20,35.9,202.83,49.3,3338.64,InHouse,Medium
312,4326,669.71,84.67,2.46,13,49.39,232.77,48.1,2796.41,External,Medium
668,3004,763.26,59.6,1.58,11,23.6,235.15,40.46,7221.6,External,High
177,2965,753.87,54.08,1.12,30,80.96,44.11,48.78,2105.23,InHouse,Low
206,1223,220.44,70.22,1.57,14,50.07,155.41,20.44,6961.33,InHouse,Low
396,2116,827.85,62.73,2.19,4,98.72,109.99,11.66,8261.27,External,Medium
284,1767,992.26,63.32,3.15,25,23.39,227.37,34.3,9984.33,External,High
786,2525,241.08,96.83,4.79,1,100.83,11.54,8.11,4268.4,External,Low
767,3914,587.33,76.27,1.04,11,46.45,299.16,5.41,7790.92,InHouse,Medium
599,2509,279.1,54.29,1.04,7,21.31,180.65,23.22,3295.18,External,Low
874,725,703.99,90.92,2.82,19,64.46,194.88,32.0,2382.22,InHouse,High
812,3628,942.6,50.05,1.33,21,37.82,148.31,11.95,4617.96,InHouse,High
752,3466,527.21,69.74,4.81,20,27.16,205.12,35.93,9704.42,InHouse,Medium
53,2725,972.17,81.73,1.13,5,97.12,287.31,16.9,8790.24,External,Medium
836,1553,982.48,66.89,2.29,1,68.83,80.41,42.87,1485.76,External,High
778,4446,391.1,65.33,2.59,21,100.58,95.34,32.27,9910.48,External,Medium
628,3787,386.47,64.86,4.26,14,29.16,147.24,6.4,3452.5,External,Medium
989,1091,796.09,83.71,4.17,16,97.64,42.91,33.49,2662.29,External,Medium
972,3855,116.59,99.07,4.96,6,33.99,141.09,22.83,5769.08,InHouse,Low
325,4709,505.42,93.78,3.79,26,50.64,219.63,21.09,6895.55,InHouse,Low
950,726,210.51,97.75,1.93,23,27.1,266.64,19.25,6354.19,InHouse,High
492,4161,462.62,72.03,3.72,12,103.04,113.16,42.0,6484.3,InHouse,Low
356,2827,890.18,80.82,3.63,15,26.02,220.09,36.0,9827.61,InHouse,Low
478,253,812.14,81.36,1.82,5,93.55,282.47,43.64,8032.33,InHouse,High
529,2907,642.07,90.61,1.93,10,110.55,89.31,16.69,4748.36,External,Low
440,3106,727.73,89.2,3.71,23,44.7,94.56,17.7,5912.96,External,High
997,4263,169.16,80.92,1.03,14,71.9,233.47,7.98,6019.33,External,High
462,2168,425.5,69.06,3.37,8,109.03,116.33,20.51,9489.59,InHouse,Medium
812,2234,608.77,58.02,4.6,19,62.12,161.53,22.94,9645.59,InHouse,High
649,4507,894.76,79.66,3.86,14,96.31,122.03,5.96,3073.27,InHouse,High
716,2162,555.24,81.96,3.87,13,71.78,219.43,43.27,4625.9,InHouse,Low
907,1235,255.96,76.11,3.84,28,80.09,111.39,29.92,2315.02,External,High
721,1206,528.65,58.71,1.77,8,59.6,297.86,42.77,5042.16,InHouse,Low
319,1589,245.14,73.94,2.84,25,109.51,269.58,26.83,5776.76,InHouse,High
416,1395,875.3,66.55,2.85,30,60.25,187.36,40.97,9084.71,External,High
261,2530,183.05,68.83,3.53,7,112.88,14.15,38.43,3051.77,External,Low
276,898,382.14,65.01,3.28,20,61.1,167.59,24.14,4772.1,InHouse,Medium
920,1568,661.07,68.62,2.05,28,73.57,228.89,15.49,7757.51,External,High
468,4123,761.75,94.92,2.02,3,40.2,137.06,29.25,7921.2,InHouse,Low
53,3012,938.7,55.17,2.91,3,105.63,86.07,24.55,7486.24,External,High
548,4178,824.2,61.21,3.0,27,31.95,152.75,24.19,6380.6,External,High
946,2102,221.05,72.25,4.79,12,80.65,244.74,26.7,8442.05,InHouse,Low
572,973,379.57,66.23,2.75,24,87.4,193.39,40.4,7655.74,InHouse,Medium
138,1103,528.38,63.22,2.26,12,55.91,275.5,21.1,3469.89,External,Medium
446,2233,444.15,70.23,4.59,13,61.53,74.65,8.57,3219.01,InHouse,High
710,4269,445.43,79.38,1.55,24,36.3,180.14,13.91,7969.35,InHouse,Low
589,2383,642.34,54.45,3.83,26,36.73,266.78,15.21,4634.35,InHouse,Low
644,4800,277.25,84.95,2.4,8,118.5,151.56,16.56,3040.82,External,High
499,4378,793.76,83.81,4.75,24,26.61,248.46,32.69,7933.05,InHouse,Low
423,4381,443.89,75.41,2.74,7,106.98,164.62,17.56,8284.6,InHouse,Low
409,1577,678.07,93.42,3.55,29,32.88,64.09,26.44,3048.45,InHouse,Medium
623,2547,262.08,85.47,3.33,12,55.53,212.91,7.34,6455.43,External,High
972,1701,320.85,54.37,1.34,15,49.33,246.46,26.07,4844.98,External,Low
434,2571,894.59,82.95,1.28,19,38.94,89.56,29.82,5558.56,External,Medium
640,727,397.95,66.22,2.28,23,29.51,53.53,37.94,1274.81,InHouse,Low
531,782,929.22,71.52,1.37,15,63.28,40.39,20.72,7230.34,External,High
111,4951,669.66,64.02,3.22,6,106.24,194.41,5.51,6840.53,InHouse,Medium
452,4699,435.04,70.31,2.57,6,24.55,11.63,20.57,1061.23,InHouse,High
77,2825,305.5,77.08,2.25,23,107.06,105.31,27.61,1568.84,InHouse,High
251,1359,139.44,68.3,3.35,27,48.77,143.66,11.39,1995.82,InHouse,High
871,1767,153.12,99.8,4.32,29,69.46,112.49,13.6,7786.29,InHouse,High
555,4120,155.61,92.79,4.92,11,82.68,171.74,29.83,4358.9,InHouse,Low
380,4696,471.91,81.22,1.75,26,60.73,261.17,12.18,2100.79,InHouse,Medium
325,3492,667.74,81.83,4.79,17,81.34,59.21,9.63,9760.65,InHouse,Low
145,4728,761.23,63.92,3.0,2,49.18,259.54,5.9,3410.1,External,Medium
577,3390,645.02,62.95,3.63,9,99.35,189.28,21.22,1910.49,External,Low
229,261,654.32,71.5,1.14,14,95.41,87.65,29.28,3227.2,InHouse,Low
657,2953,615.54,65.76,3.79,14,43.31,99.4,47.55,4214.98,InHouse,High
206,3417,152.97,87.6,1.82,7,100.83,176.72,34.67,9399.88,External,Medium
466,3937,568.64,83.08,4.19,7,34.99,114.65,10.9,5220.74,External,High
199,3291,937.8,63.82,4.05,21,34.95,157.03,16.15,3160.41,External,Low
707,2088,439.17,91.7,3.4,15,90.34,53.51,11.95,9738.38,External,High
404,1686,510.52,57.11,2.58,5,68.05,54.56,11.88,6466.11,External,Low
944,4721,348.61,90.22,1.33,12,56.06,189.29,20.92,3779.81,External,Low
723,4071,148.29,87.21,1.21,16,27.45,250.91,49.63,7194.08,InHouse,Medium
643,2607,254.4,83.58,4.1,21,54.55,121.0,6.67,1557.41,InHouse,Low
918,4222,871.1,62.7,3.91,24,84.41,99.21,26.7,8142.44,InHouse,Low
222,605,373.8,70.05,4.72,16,60.98,212.27,6.05,2389.43,InHouse,Medium
954,3342,753.91,66.49,1.08,22,105.66,79.04,5.45,3788.48,External,Low
269,3718,250.46,83.58,3.78,14,90.85,117.06,33.88,3910.81,External,High
453,4354,679.58,85.71,1.83,15,85.63,258.02,42.83,1905.94,External,High
237,2417,661.13,75.09,4.85,8,47.47,236.97,31.58,2543.24,External,High
124,4343,521.74,79.58,3.83,28,83.4,219.81,27.79,4725.19,External,Medium
755,2335,435.63,71.54,1.49,25,103.74,47.2,15.5,3033.4,InHouse,Medium
717,3715,944.28,51.94,1.36,20,104.55,200.43,6.71,1180.81,External,Medium
326,4878,330.43,92.74,2.75,4,103.72,91.75,19.87,7768.53,External,High
707,121,186.47,77.68,1.03,6,29.84,28.67,26.9,8421.75,InHouse,Medium
506,1770,261.61,85.55,3.3,30,25.45,40.35,17.77,4685.09,InHouse,High
183,1265,433.82,95.58,4.02,2,56.34,221.44,36.57,1139.79,External,Low
277,1279,137.73,60.69,3.8,5,30.38,281.89,40.69,2016.48,External,Medium
366,4940,744.31,53.64,4.64,10,105.83,236.57,47.22,8793.5,InHouse,Medium
908,1591,576.57,80.82,1.29,25,74.56,191.1,30.41,7965.53,External,Medium
474,306,844.04,53.26,3.49,28,72.28,73.67,20.84,2606.03,External,Medium
256,1856,113.35,52.98,3.15,23,51.61,240.35,40.27,7541.12,InHouse,Low
200,139,954.05,53.31,2.77,22,113.12,261.44,5.79,1818.57,InHouse,Medium
959,3789,981.72,73.98,4.76,17,82.95,31.91,38.59,9815.35,External,Low
543,174,966.84,64.06,1.75,29,77.67,59.22,13.96,1324.27,InHouse,Low
478,147,759.99,55.23,4.45,11,83.79,196.94,48.74,4022.31,External,High
806,2564,635.2,99.07,2.43,9,39.31,138.61,6.34,1008.32,External,Medium
386,739,703.17,89.54,1.16,15,118.2,144.09,43.63,5561.14,External,Medium
885,910,455.6,81.48,3.54,10,26.93,133.21,43.36,2232.81,External,Medium
448,3876,876.15,92.43,2.78,28,23.73,216.15,44.3,6316.4,InHouse,High
201,4219,508.74,71.02,3.96,13,104.68,274.17,10.46,1189.4,InHouse,Low
690,3093,442.01,97.67,4.96,11,76.31,242.1,42.45,8175.25,InHouse,High
943,3875,622.07,89.81,1.92,23,33.29,79.48,40.68,9358.76,External,Medium
313,3528,220.61,55.11,1.47,13,104.52,276.4,27.04,5255.66,InHouse,Low
526,639,409.06,75.5,5.0,15,93.19,58.15,12.58,9755.6,External,Low
579,1886,311.63,58.37,1.07,2,75.77,85.04,46.06,4680.58,External,High
459,4529,426.56,63.54,3.91,11,79.31,215.45,18.98,3784.28,External,Low
